"COL2A1","HGNC:2200","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2200","2020-07-29T19:10:10+00:00"
"COL3A1","HGNC:2201","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2201","2017-01-12T14:29:51-05:00"
"COL4A3","HGNC:2204","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2204","2013-05-22T14:55:24+00:00"
"COL4A5","HGNC:2207","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2207","2020-09-08T16:09:11+00:00"
"COL5A1","HGNC:2209","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2209","2017-12-14T19:40:49+00:00"
"COL5A2","HGNC:2210","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2210","2026-01-13T12:36:33-05:00"
"COL6A5","HGNC:26674","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26674","2021-02-02T18:05:32+00:00"
"COL7A1","HGNC:2214","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2214","2023-02-08T12:26:06-05:00"
"COL9A1","HGNC:2217","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2217","2013-11-06T18:30:03+00:00"
"COL9A2","HGNC:2218","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2218","2013-10-09T14:29:54+00:00"
"COL11A1","HGNC:2186","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2186","2011-10-19T10:14:13-04:00"
"COL16A1","HGNC:2193","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2193","2021-02-01T20:13:44+00:00"
"COLEC11","HGNC:17213","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17213","2016-08-22T17:47:20+00:00"
"COLQ","HGNC:2226","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2226","2016-08-22T17:47:20+00:00"
"COMP","HGNC:2227","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2227","2026-05-27T12:15:03-04:00"
"COQ2","HGNC:25223","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:25223","2016-08-22T17:47:21+00:00"
"CORO1A","HGNC:2252","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2252","2016-08-22T13:47:22-04:00"
"COX6B1","HGNC:2280","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2280","2016-08-22T13:47:26-04:00"
"COX10","HGNC:2260","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2260","2016-08-22T17:47:23+00:00"
"COX14","HGNC:28216","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28216","2016-08-22T17:47:23+00:00"
"COX15","HGNC:2263","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2263","2016-08-22T17:47:24+00:00"
"COX20","HGNC:26970","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26970","2016-08-22T13:47:25-04:00"
"CP","HGNC:2295","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2295","2016-08-22T17:47:26+00:00"
"CPA4","HGNC:15740","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:15740","2012-07-25T14:40:32+00:00"
"CPA6","HGNC:17245","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17245","2019-09-04T15:09:34+00:00"
"CPLANE1","HGNC:25801","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:25801","2016-08-22T17:46:34+00:00"
"CPN1","HGNC:2312","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2312","2016-08-22T17:47:27+00:00"
"CPS1","HGNC:2323","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2323","2016-08-22T17:47:28+00:00"
"CPT1A","HGNC:2328","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2328","2016-08-22T17:47:28+00:00"
"CRADD","HGNC:2340","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2340","2026-06-25T17:40:03-04:00"
"CREBBP","HGNC:2348","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2348","2019-10-23T16:27:40+00:00"
"CRHR1","HGNC:2357","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2357","2012-07-06T20:50:43+00:00"
"CRIPT","HGNC:14312","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14312","2016-08-22T17:47:30+00:00"
"CRKL","HGNC:2363","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2363","2020-04-13T18:49:39+00:00"
"CRPPA","HGNC:37276","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:37276","2016-08-22T17:49:35+00:00"
"CRTAP","HGNC:2379","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2379","2016-08-22T17:47:31+00:00"
"CRYBA1","HGNC:2394","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2394","2013-06-06T13:51:53+00:00"
"CRYBB2","HGNC:2398","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2398","2023-01-10T17:06:18+00:00"
"CRYGC","HGNC:2410","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2410","2013-05-22T14:58:27+00:00"
"CSF2RA","HGNC:2435","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2435","2021-08-23T16:08:07+00:00"
"CSF2RB","HGNC:2436","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2436","2016-08-22T17:47:32+00:00"
"CSMD1","HGNC:14026","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14026","2024-10-08T12:10:21-04:00"
"CSNK2A1","HGNC:2457","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2457","2024-06-26T12:51:01-04:00"
"CSPP1","HGNC:26193","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26193","2026-06-30T17:02:12-04:00"
"CSTB","HGNC:2482","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2482","2016-08-22T17:47:33+00:00"
"CTC1","HGNC:26169","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26169","2019-10-08T18:31:04+00:00"
"CTCF","HGNC:13723","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13723","2021-09-22T16:34:26+00:00"
"CTDP1","HGNC:2498","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2498","2016-08-22T17:47:34+00:00"
"CTH","HGNC:2501","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2501","2016-08-22T13:47:35-04:00"
"CTNNA1","HGNC:2509","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2509","2022-10-12T16:23:54+00:00"
"CTNNA3","HGNC:2511","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2511","2018-10-24T16:40:19+00:00"
"CTNNB1","HGNC:2514","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2514","2017-11-22T17:57:27+00:00"
"CTNND2","HGNC:2516","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2516","2021-10-12T16:29:43+00:00"
"CTNS","HGNC:2518","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2518","2012-08-22T10:35:39-04:00"
"CTSB","HGNC:2527","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2527","2012-02-08T20:52:55+00:00"
"CUBN","HGNC:2548","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2548","2016-08-22T17:47:35+00:00"
"CUL3","HGNC:2553","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2553","2018-01-24T17:47:57+00:00"
"CUL4B","HGNC:2555","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2555","2021-02-09T17:13:39+00:00"
"CYB5A","HGNC:2570","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2570","2016-08-22T17:47:36+00:00"
"CYBB","HGNC:2578","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2578","2020-05-27T16:23:41+00:00"
"CYLD","HGNC:2584","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2584","2021-02-10T17:13:57+00:00"
"CYP3A43","HGNC:17450","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17450","2021-02-02T18:18:55+00:00"
"CYP4F22","HGNC:26820","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26820","2016-08-22T17:47:40+00:00"
"CYP4V2","HGNC:23198","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:23198","2016-08-22T17:47:40+00:00"
"CYP21A2","HGNC:2600","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2600","2012-07-06T20:55:21+00:00"
"CYP24A1","HGNC:2602","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2602","2016-08-22T17:47:37+00:00"
"CYP27A1","HGNC:2605","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2605","2016-08-22T17:47:38+00:00"
"D2HGDH","HGNC:28358","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28358","2016-08-22T17:47:41+00:00"
"DARS2","HGNC:25538","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:25538","2016-08-22T17:47:43+00:00"
"DAZ1","HGNC:2682","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2682","2012-10-17T14:23:56+00:00"
"DBH","HGNC:2689","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2689","2016-08-22T17:47:43+00:00"
"DBT","HGNC:2698","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2698","2026-04-24T11:23:31-04:00"
"DCHS1","HGNC:13681","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:13681","2018-08-31T15:02:23-04:00"
"DCLRE1C","HGNC:17642","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17642","2016-08-22T13:47:45-04:00"
"DCX","HGNC:2714","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2714","2012-07-06T19:29:12+00:00"
"DCXR","HGNC:18985","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18985","2016-08-22T17:47:46+00:00"
"DDB2","HGNC:2718","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2718","2016-08-22T17:47:47+00:00"
"DDHD1","HGNC:19714","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19714","2014-09-25T14:00:02+00:00"
"DDOST","HGNC:2728","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2728","2016-08-22T17:47:48+00:00"
"DDX3X","HGNC:2745","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2745","2017-11-22T17:52:42+00:00"
"DDX41","HGNC:18674","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18674","2022-02-09T20:37:33+00:00"
"DEPDC5","HGNC:18423","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18423","2025-06-30T17:30:57-04:00"
"DGKE","HGNC:2852","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2852","2016-08-22T17:47:49+00:00"
"DGUOK","HGNC:2858","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2858","2016-08-22T17:47:50+00:00"
"DHCR7","HGNC:2860","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2860","2012-04-04T18:45:27+00:00"
"DHODH","HGNC:2867","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2867","2016-08-22T17:47:51+00:00"
"DHX57","HGNC:20086","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:20086","2018-06-28T13:58:54+00:00"
"DIAPH1","HGNC:2876","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2876","2026-06-25T13:58:10-04:00"
"DICER1","HGNC:17098","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17098","2022-02-09T17:48:43+00:00"
"DIP2A","HGNC:17217","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:17217","2019-01-23T17:09:45+00:00"
"DIRAS3","HGNC:687","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:687","2011-10-19T10:16:31-04:00"
"DIS3L2","HGNC:28648","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:28648","2020-10-14T13:17:54-04:00"
"DISC1","HGNC:2888","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2888","2012-03-06T20:06:05+00:00"
"DISP1","HGNC:19711","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19711","2012-07-06T19:25:51+00:00"
"DKC1","HGNC:2890","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2890","2023-06-14T16:20:34+00:00"
"DLG2","HGNC:2901","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2901","2018-11-28T17:07:31+00:00"
"DLG3","HGNC:2902","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2902","2024-04-25T15:42:13-04:00"
"DLG4","HGNC:2903","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2903","2023-10-10T16:08:57+00:00"
"DLGAP2","HGNC:2906","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2906","2012-03-22T18:36:20+00:00"
"DLK1","HGNC:2907","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2907","2012-04-28T11:03:13+00:00"
"DLL1","HGNC:2908","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2908","2021-03-09T17:14:44+00:00"
"DLX1","HGNC:2914","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2914","2012-03-30T18:07:18+00:00"
"DLX2","HGNC:2915","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2915","2012-01-19T18:38:37+00:00"
"DLX5","HGNC:2918","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2918","2012-05-14T21:39:05+00:00"
"DLX6","HGNC:2919","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2919","2012-05-14T21:37:24+00:00"
"DMD","HGNC:2928","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2928","2019-11-20T17:55:00+00:00"
"DMP1","HGNC:2932","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2932","2016-08-22T17:47:52+00:00"
"DMRT1","HGNC:2934","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2934","2023-11-10T17:27:00+00:00"
"DMRT2","HGNC:2935","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2935","2012-08-22T14:36:38+00:00"
"DMXL2","HGNC:2938","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2938","2012-04-04T18:52:20+00:00"
"DNAAF1","HGNC:30539","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:30539","2016-08-22T17:47:53+00:00"
"DNAH5","HGNC:2950","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2950","2016-08-22T17:47:55+00:00"
"DNAH11","HGNC:2942","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2942","2016-08-22T17:47:54+00:00"
"DNAI1","HGNC:2954","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2954","2016-08-22T17:47:55+00:00"
"DNAI2","HGNC:18744","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:18744","2016-08-22T17:47:56+00:00"
"DNAJB6","HGNC:14888","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:14888","2012-10-29T22:14:20+00:00"
"DNAJC6","HGNC:15469","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:15469","2016-08-22T17:47:57+00:00"
"DNAJC21","HGNC:27030","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:27030","2020-10-14T12:09:44-04:00"
"DNAJC28","HGNC:1297","Dosage Sensitivity Unlikely for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:1297","2021-02-02T18:37:04+00:00"
"DNASE1","HGNC:2956","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2956","2012-02-22T14:34:39+00:00"
"DNM1","HGNC:2972","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2972","2023-08-08T16:33:21+00:00"
"DNM2","HGNC:2974","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2974","2026-04-22T13:00:26-04:00"
"DNMT3A","HGNC:2978","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2978","2024-09-25T12:45:16-04:00"
"DOCK7","HGNC:19190","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19190","2016-08-22T17:47:58+00:00"
"DOCK8","HGNC:19191","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:19191","2023-06-14T16:38:24+00:00"
"DOK7","HGNC:26594","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:26594","2016-08-22T17:47:59+00:00"
"DPAGT1","HGNC:2995","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:2995","2016-08-22T17:48:00+00:00"
"DPM1","HGNC:3005","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3005","2016-08-22T17:48:01+00:00"
"DPM3","HGNC:3007","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3007","2015-04-09T03:18:03+00:00"
"DPP6","HGNC:3010","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3010","2019-06-26T16:38:44+00:00"
"DPYD","HGNC:3012","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3012","2018-01-24T04:05:33+00:00"
"DPYS","HGNC:3013","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3013","2016-08-22T17:48:01+00:00"
"DRD5","HGNC:3026","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3026","2012-05-15T21:42:04+00:00"
"DSC2","HGNC:3036","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3036","2024-04-24T12:56:07-04:00"
"DSC3","HGNC:3037","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3037","2016-08-22T17:48:02+00:00"
"DSCAM","HGNC:3039","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3039","2023-10-10T16:39:07+00:00"
"DSE","HGNC:21144","Gene Associated with Autosomal Recessive Phenotype","Not yet evaluated","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:21144","2016-08-22T17:48:03+00:00"
"DSG2","HGNC:3049","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3049","2022-12-13T12:22:31-05:00"
"DSG4","HGNC:21307","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:21307","2016-08-22T17:48:04+00:00"
"DSP","HGNC:3052","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3052","2021-10-12T16:58:46+00:00"
"DSPP","HGNC:3054","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://search.clinicalgenome.org/kb/gene-dosage/HGNC:3054","2013-03-27T18:15:34+00:00"
